Country,Sex,Economic Activity,Currency,Year,Earning
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2019,211.1
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2019,2458817.06
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2019,473.89
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2019,173.8
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2019,2356892.21
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2019,454.25
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2019,166.59
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: Local currency,2018,2465848.92
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2018,480.93
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,173.2
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: Local currency,2018,1343856.36
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2018,262.1
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2018,94.39
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2018,2479048.04
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2018,483.51
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2018,174.13
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: Local currency,2018,2203202.67
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2018,429.71
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2018,154.75
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2018,3568360.51
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2018,695.96
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2018,250.64
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2018,2712373.69
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2018,529.01
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2018,190.52
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2018,2785821.43
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2018,543.34
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2018,195.68
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: Local currency,2018,2658234.12
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2018,518.45
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,186.71
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: Local currency,2018,1550846.62
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2018,302.47
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2018,108.93
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2018,2787045
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2018,543.58
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2018,195.76
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: Local currency,2018,2192034.35
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2018,427.53
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2018,153.97
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2018,3653652.57
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2018,712.6
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2018,256.63
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2018,2845259.2
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2018,554.93
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2018,199.85
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2018,3300298.38
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2018,643.68
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2018,231.81
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: Local currency,2018,2083532.24
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2018,406.37
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,146.35
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: Local currency,2018,849887.4
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2018,165.76
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2018,59.7
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2018,1960316
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2018,382.33
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2018,137.69
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: Local currency,2018,2722725.45
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2018,531.03
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2018,191.24
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2018,2622377.03
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2018,511.46
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2018,184.2
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2018,2390795.27
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2018,466.29
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2018,167.93
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2018,2309967.52
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2018,450.53
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2018,162.25
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: Local currency,2017,2433700.75
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2017,478.16
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,181.88
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: Local currency,2017,1270646.34
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2017,249.65
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2017,94.96
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2017,2435171.13
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2017,478.45
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2017,181.99
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: Local currency,2017,2110825.91
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2017,414.73
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2017,157.75
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2017,3667850.58
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2017,720.64
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2017,274.11
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2017,2677234.58
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2017,526.01
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2017,200.08
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2017,2857720.83
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2017,561.47
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2017,213.57
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: Local currency,2017,2620257.92
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2017,514.82
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,195.82
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: Local currency,2017,1463688.17
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2017,287.58
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2017,109.39
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2017,2741662.64
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2017,538.67
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2017,204.89
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: Local currency,2017,2108657.79
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2017,414.3
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2017,157.59
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2017,3727087.17
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2017,732.28
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2017,278.54
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2017,2816569.85
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2017,553.39
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2017,210.49
